order_id,order_date,product_id,quantity,city,delivery_status,customer_id,delivery_time_mins,total_amount
175449,2024-09-15 08:19:00,126,1,Mumbai,Delivered,52376,33.0,167.81
163468,2024-12-31 01:12:00,134,1,Mumbai,Delivered,59733,11.0,390.59
193385,2024-03-22 00:55:00,113,1,Delhi,Delivered,59602,16.0,59.29
194349,2024-08-25 08:08:00,135,1,Mumbai,Returned,66093,,182.49
153381,2024-04-09 10:58:00,108,1,Mumbai,Delivered,54004,13.0,31.3
120383,2024-04-17 23:16:00,102,1,Bangalore,Delivered,65238,18.0,23.25
163963,2024-11-29 11:28:00,120,4,Pune,Delivered,50312,23.0,209.08
129656,2024-05-09 23:09:00,120,1,Pune,Delivered,68213,8.0,52.27
151609,2024-09-17 17:55:00,101,1,Mumbai,Delivered,64649,39.0,103.13
189206,2024-04-02 11:54:00,118,2,Mumbai,Delivered,50013,44.0,512.48
168876,2024-09-03 15:42:00,112,1,Mumbai,Delivered,68167,30.0,226.87
202021,2024-07-10 13:10:00,118,2,Mumbai,Delivered,67282,26.0,512.48
174407,2024-06-17 13:24:00,112,5,Hyderabad,Delivered,67327,42.0,1134.35
137334,2024-12-05 14:15:00,131,1,Bangalore,Delivered,60374,42.0,513.21
103693,2024-05-28 16:36:00,103,5,Chennai,Delivered,56747,18.0,278.75
132490,2024-09-12 11:31:00,102,1,Bangalore,Delivered,57679,40.0,23.25
185525,2024-08-16 08:51:00,110,4,Mumbai,Delivered,63479,23.0,241.72
201207,2024-01-19 02:15:00,134,1,Bangalore,Delivered,50861,30.0,390.59
148544,2024-10-22 07:04:00,113,2,Bangalore,Delivered,52164,43.0,118.58
122313,2024-03-05 01:15:00,126,1,Bangalore,Delivered,51754,25.0,167.81
186544,2024-03-05 13:59:00,112,3,Pune,Delivered,56817,29.0,680.61
112278,2024-03-23 20:24:00,109,1,Mumbai,Delivered,55691,29.0,197.67
183500,2024-01-10 04:00:00,106,1,Bangalore,Delivered,59834,37.0,107.97
112490,2024-06-26 19:51:00,112,1,Bangalore,Delivered,55091,15.0,226.87
105427,2024-07-14 03:08:00,104,1,Kolkata,Delivered,58807,9.0,49.02
172092,2024-08-09 00:57:00,110,1,Bangalore,Delivered,59301,40.0,60.43
107125,2024-08-11 06:11:00,103,1,Mumbai,Delivered,63205,28.0,55.75
169784,2024-11-30 00:15:00,102,1,Mumbai,Delivered,57101,25.0,23.25
160498,2024-11-12 09:57:00,108,1,Bangalore,Cancelled,66638,31.0,31.3
185074,2024-04-06 16:50:00,112,4,Bangalore,Delivered,69417,20.0,907.48
129956,2024-12-26 15:35:00,101,1,Bangalore,Returned,60609,12.0,103.13
122019,2024-10-16 17:40:00,119,1,Mumbai,Delivered,55315,40.0,333.3
109774,2024-12-08 16:42:00,117,1,Delhi,Delivered,63125,33.0,127.15
137579,2024-06-30 04:55:00,112,3,Ahmedabad,Delivered,62154,26.0,680.61
199281,2024-01-06 12:45:00,114,3,Mumbai,Delivered,54071,18.0,358.77
135541,2024-07-29 14:37:00,113,2,Mumbai,Delivered,53598,31.0,118.58
117490,2024-01-20 12:16:00,120,3,Bangalore,Delivered,58137,20.0,156.81
131110,2024-02-05 08:49:00,102,2,Delhi,Delivered,54410,26.0,46.5
132842,2024-03-23 13:54:00,113,1,Mumbai,Delivered,51788,24.0,59.29
121880,2024-08-13 23:40:00,112,1,Mumbai,Delivered,61807,32.0,226.87
113794,2024-10-27 18:16:00,113,1,Mumbai,Delivered,62076,41.0,59.29
149438,2024-04-14 01:22:00,112,2,Mumbai,Delivered,65277,15.0,453.74
177455,2024-06-14 14:37:00,135,1,Delhi,Delivered,68161,38.0,182.49
100437,2024-02-07 12:32:00,134,3,Bangalore,Delivered,69970,41.0,1171.77
195120,2024-02-07 13:35:00,108,1,Mumbai,Delivered,65625,28.0,31.3
169513,2024-08-26 12:25:00,110,4,Delhi,Delivered,63613,25.0,241.72
165107,2024-05-16 14:20:00,113,1,Mumbai,Delivered,62127,23.0,59.29
142931,2024-03-26 15:59:00,112,1,Delhi,Delivered,64787,23.0,226.87
129244,2024-12-10 12:51:00,119,2,Mumbai,Delivered,62751,13.0,666.6
121045,2024-04-20 06:37:00,135,1,Bangalore,Delivered,50846,14.0,182.49
172777,2024-06-22 07:15:00,135,2,Pune,Cancelled,62378,16.0,364.98
151221,2024-01-14 16:09:00,126,4,Ahmedabad,Delivered,64904,33.0,671.24
160597,2024-07-25 14:16:00,112,3,Hyderabad,Delivered,64420,18.0,680.61
181060,2024-02-04 14:34:00,104,3,Bangalore,Delivered,69650,8.0,147.06
170183,2024-12-16 11:08:00,113,3,Hyderabad,Delivered,57694,38.0,177.87
187877,2024-06-06 23:59:00,103,1,Mumbai,Delivered,57494,10.0,55.75
181700,2024-05-03 07:43:00,102,1,Bangalore,Delivered,65503,20.0,23.25
170725,2024-06-07 10:27:00,117,1,,Delivered,52932,23.0,127.15
116908,2024-04-08 08:44:00,136,3,Chennai,Delivered,54374,31.0,729.63
107071,2024-10-01 08:00:00,113,2,Bangalore,Delivered,56284,23.0,118.58
124414,2024-04-21 04:10:00,134,1,Mumbai,Delivered,57825,,390.59
189119,2024-11-15 22:37:00,103,1,Mumbai,Delivered,59721,40.0,55.75
180542,2024-02-09 20:02:00,102,1,Mumbai,Delivered,66673,23.0,23.25
201934,2024-06-30 05:26:00,135,5,Mumbai,Delivered,60945,21.0,912.45
193353,2024-07-27 03:49:00,134,2,Bangalore,Delivered,64169,41.0,781.18
129170,2024-09-25 09:48:00,134,1,Chennai,Delivered,67922,29.0,390.59
100627,2024-01-17 14:16:00,112,1,Delhi,Delivered,66541,42.0,226.87
127137,2024-06-04 02:52:00,134,2,Bangalore,Delivered,60805,15.0,781.18
176805,2024-08-18 06:38:00,135,2,Mumbai,Delivered,52075,23.0,364.98
161794,2024-10-24 07:36:00,119,1,Pune,Delivered,69911,8.0,333.3
157108,2024-09-26 07:15:00,108,1,Hyderabad,Delivered,52678,19.0,31.3
108193,2024-10-17 17:12:00,113,1,Mumbai,Delivered,64675,11.0,59.29
186704,2024-01-02 02:08:00,129,1,Pune,Delivered,66992,19.0,531.37
112927,2024-05-18 07:10:00,102,1,Pune,Cancelled,64197,10.0,23.25
194533,2024-09-10 11:50:00,135,2,Mumbai,Delivered,66563,23.0,364.98
203410,2024-04-20 17:37:00,109,1,Delhi,Cancelled,55249,15.0,197.67
188403,2024-06-18 03:44:00,136,2,Mumbai,Returned,56702,43.0,486.42
146376,2024-11-01 23:35:00,108,1,Bangalore,Delivered,67728,24.0,31.3
112190,2024-10-21 20:26:00,102,1,Bangalore,Delivered,64037,14.0,23.25
193753,2024-12-09 19:32:00,113,1,Mumbai,Delivered,62239,8.0,59.29
178820,2024-05-18 06:02:00,112,2,Kolkata,Delivered,69993,28.0,453.74
118395,2024-08-15 15:27:00,102,2,Mumbai,Delivered,54809,25.0,46.5
197455,2024-03-05 02:03:00,112,1,Chennai,Delivered,57858,27.0,226.87
126844,2024-01-06 05:04:00,102,1,Bangalore,Delivered,63511,27.0,23.25
107679,2024-04-05 23:38:00,112,1,Mumbai,Delivered,56101,20.0,226.87
102321,2024-09-10 11:58:00,134,1,Mumbai,Delivered,51354,25.0,390.59
128360,2024-04-18 08:48:00,135,1,Bangalore,Delivered,53511,12.0,182.49
160793,2024-02-20 20:14:00,126,1,Mumbai,Delivered,60903,35.0,167.81
133262,2024-03-19 16:09:00,124,1,Mumbai,Delivered,56016,18.0,104.42
105347,2024-11-20 13:17:00,113,3,Pune,Delivered,58689,30.0,177.87
133387,2024-02-21 10:21:00,134,1,Pune,Delivered,66868,8.0,390.59
105643,2024-02-23 08:30:00,121,2,Bangalore,Delivered,59717,44.0,664.08
113608,2024-07-17 08:09:00,135,2,Bangalore,Delivered,67100,42.0,364.98
144625,2024-02-23 13:07:00,117,1,Hyderabad,Delivered,59733,10.0,127.15
106959,2024-07-02 17:57:00,135,3,Mumbai,Delivered,62858,38.0,547.47
138202,2024-08-26 13:28:00,102,1,Mumbai,Delivered,53112,23.0,23.25
121583,2024-09-21 06:32:00,102,3,Mumbai,Delivered,66645,38.0,69.75
187079,2024-08-13 21:18:00,126,1,Pune,Delivered,59033,16.0,167.81
103425,2024-08-11 08:55:00,113,2,Bangalore,Delivered,61988,30.0,118.58
161570,2024-10-18 11:52:00,102,2,Mumbai,Delivered,65366,31.0,46.5
150257,2024-03-28 16:22:00,134,1,Bangalore,Delivered,69242,17.0,390.59
179062,2024-07-18 02:28:00,113,1,Hyderabad,Delivered,56023,23.0,59.29
106340,2024-09-07 17:38:00,108,2,Mumbai,Delivered,68548,33.0,62.6
112347,2024-05-06 02:22:00,108,1,Bangalore,Delivered,62794,36.0,31.3
184265,2024-09-10 21:21:00,114,1,Kolkata,Delivered,54147,28.0,119.59
122482,2024-02-05 23:38:00,103,1,Bangalore,Returned,51774,11.0,55.75
171857,2024-07-07 02:05:00,135,1,Bangalore,Delivered,55363,12.0,182.49
185389,2024-10-15 17:53:00,110,1,Pune,Delivered,62171,29.0,60.43
203785,2024-10-30 12:37:00,136,2,Bangalore,Delivered,53624,39.0,486.42
101414,2024-04-30 06:07:00,109,4,Mumbai,Delivered,64275,24.0,790.68
117502,2024-10-18 10:58:00,110,1,Bangalore,Delivered,56497,32.0,60.43
139117,2024-09-30 19:57:00,102,2,Hyderabad,Delivered,67169,35.0,46.5
192290,2024-12-19 20:26:00,121,1,Pune,Delivered,68333,23.0,332.04
175945,2024-05-20 06:48:00,102,2,Pune,Delivered,54680,,46.5
155202,2024-03-11 20:23:00,136,1,Mumbai,Delivered,52797,14.0,243.21
107328,2024-07-29 22:50:00,126,1,Mumbai,Delivered,63753,14.0,167.81
156123,2024-05-10 13:34:00,102,1,Delhi,Delivered,67537,10.0,23.25
180030,2024-08-27 05:00:00,109,4,Delhi,Delivered,56848,35.0,790.68
119313,2024-03-29 04:25:00,102,1,Bangalore,Delivered,60735,12.0,23.25
129456,2024-11-26 00:15:00,108,1,Bangalore,Delivered,69047,27.0,31.3
104206,2024-03-24 17:39:00,135,1,Bangalore,Delivered,59074,37.0,182.49
120342,2024-12-16 03:43:00,121,3,Mumbai,Delivered,61436,18.0,996.1200000000001
111217,2024-04-30 20:45:00,112,2,Ahmedabad,Delivered,69446,19.0,453.74
116433,2024-02-15 07:20:00,135,3,Hyderabad,Delivered,53095,38.0,547.47
195016,2024-05-05 01:54:00,109,4,Bangalore,Delivered,54978,36.0,790.68
129798,2024-09-09 06:08:00,126,1,Bangalore,Delivered,51325,13.0,167.81
105052,2024-03-29 00:10:00,123,2,Bangalore,Delivered,65949,32.0,338.18
173281,2024-02-27 16:04:00,112,4,Mumbai,Delivered,60202,17.0,907.48
149907,2024-02-22 02:08:00,135,1,Mumbai,Delivered,67583,19.0,182.49
121100,2024-12-31 11:44:00,104,1,Mumbai,Delivered,61269,41.0,49.02
174903,2024-03-11 16:59:00,112,1,Bangalore,Delivered,51278,38.0,226.87
204297,2024-04-03 05:00:00,129,1,Mumbai,Delivered,56410,26.0,531.37
178891,2024-07-13 08:32:00,138,1,Delhi,Delivered,50961,41.0,266.48
161232,2024-03-30 13:39:00,108,2,Mumbai,Delivered,53986,19.0,62.6
115164,2024-07-23 16:08:00,110,1,Delhi,Delivered,66775,19.0,60.43
183692,2024-01-28 08:23:00,119,1,Delhi,Delivered,59120,14.0,333.3
117451,2024-03-18 20:17:00,103,1,Mumbai,Delivered,52709,9.0,55.75
176234,2024-01-25 19:31:00,112,1,Delhi,Delivered,61025,18.0,226.87
144663,2024-01-24 19:41:00,125,1,Hyderabad,Delivered,64545,19.0,385.02
142272,2024-06-05 05:44:00,102,3,Bangalore,Returned,57021,31.0,69.75
145744,2024-05-05 06:14:00,102,1,Mumbai,Delivered,50038,40.0,23.25
151208,2024-11-29 03:40:00,109,1,Delhi,Delivered,65908,16.0,197.67
127704,2024-09-19 20:59:00,105,1,Mumbai,Delivered,61239,,115.74
146371,2024-05-18 01:03:00,134,1,Mumbai,Delivered,62229,38.0,390.59
178525,2024-12-03 09:35:00,134,2,Mumbai,Delivered,68566,18.0,781.18
177159,2024-07-10 23:04:00,129,3,Delhi,Delivered,64915,29.0,1594.1100000000001
189084,2024-12-31 02:21:00,117,1,,Delivered,66068,16.0,127.15
149987,2024-03-01 16:31:00,134,1,Mumbai,Delivered,52899,11.0,390.59
179478,2024-02-07 02:45:00,134,1,Ahmedabad,Delivered,54808,38.0,390.59
150996,2024-07-04 17:14:00,104,3,Bangalore,Delivered,62296,30.0,147.06
101477,2024-05-01 03:02:00,131,1,Mumbai,Delivered,55464,43.0,513.21
159570,2024-10-06 00:55:00,126,2,Mumbai,Delivered,68295,44.0,335.62
101897,2024-02-23 21:35:00,137,1,Delhi,Delivered,64362,12.0,340.29
103157,2024-12-19 07:07:00,109,1,Kolkata,Delivered,57722,,197.67
150185,2024-10-31 05:02:00,103,2,Mumbai,Delivered,52920,26.0,111.5
194430,2024-09-21 00:46:00,112,2,Mumbai,Delivered,69780,26.0,453.74
144516,2024-11-16 23:22:00,126,1,Delhi,Delivered,64947,8.0,167.81
109370,2024-03-28 13:44:00,126,1,Mumbai,Delivered,67217,32.0,167.81
178994,2024-12-12 08:18:00,126,1,Mumbai,Delivered,68966,34.0,167.81
130362,2024-10-18 15:12:00,134,1,Mumbai,Delivered,58808,28.0,390.59
159426,2024-01-27 19:00:00,109,5,Mumbai,Delivered,55523,40.0,988.3499999999999
141288,2024-12-26 12:07:00,102,1,Mumbai,Delivered,65645,28.0,23.25
154704,2024-11-06 13:21:00,102,1,Mumbai,Delivered,61351,20.0,23.25
145363,2024-01-19 02:46:00,110,3,Mumbai,Delivered,68181,,181.29
189463,2024-01-16 11:07:00,112,1,Mumbai,Returned,55929,9.0,226.87
161809,2024-12-14 04:15:00,103,3,Delhi,Cancelled,55090,27.0,167.25
123282,2024-04-06 17:19:00,114,2,Mumbai,Delivered,69270,12.0,239.18
109322,2024-06-27 23:44:00,112,1,Bangalore,Delivered,67804,28.0,226.87
118603,2024-07-16 00:40:00,112,1,Delhi,Delivered,58343,21.0,226.87
137664,2024-12-07 18:31:00,104,1,Delhi,Delivered,51681,23.0,49.02
106659,2024-11-05 20:28:00,131,4,Delhi,Delivered,66177,12.0,2052.84
123826,2024-05-10 11:59:00,108,1,Mumbai,Delivered,54107,34.0,31.3
145856,2024-11-16 22:17:00,125,1,Mumbai,Delivered,57853,25.0,385.02
103767,2024-10-04 04:15:00,115,1,Mumbai,Delivered,59076,12.0,277.46
122026,2024-04-20 17:52:00,116,1,Pune,Delivered,62285,19.0,240.73
119675,2024-04-19 05:05:00,135,2,Mumbai,Delivered,54486,14.0,364.98
140799,2024-10-27 13:57:00,102,5,Mumbai,Delivered,63999,19.0,116.25
151350,2024-11-27 10:45:00,134,3,Mumbai,Delivered,68050,14.0,1171.77
117846,2024-03-12 03:41:00,102,2,Chennai,Delivered,54648,20.0,46.5
130960,2024-06-11 13:48:00,136,2,Delhi,Delivered,51463,10.0,486.42
196686,2024-05-03 00:37:00,121,1,Bangalore,Delivered,63906,17.0,332.04
127719,2024-06-02 22:33:00,135,2,Bangalore,Delivered,68405,16.0,364.98
168611,2024-01-01 23:59:00,107,1,Mumbai,Delivered,66808,37.0,135.98
197019,2024-02-19 17:23:00,134,1,Delhi,Cancelled,63754,42.0,390.59
182654,2024-05-21 10:36:00,124,1,Hyderabad,Delivered,60500,15.0,104.42
104088,2024-08-03 10:15:00,137,1,Kolkata,Delivered,57228,36.0,340.29
170606,2024-02-05 20:15:00,135,1,Hyderabad,Delivered,51244,14.0,182.49
168282,2024-05-26 23:18:00,113,1,Mumbai,Cancelled,57803,34.0,59.29
178951,2024-07-28 02:14:00,135,1,Mumbai,Delivered,62505,27.0,182.49
101722,2024-09-21 21:23:00,112,1,Mumbai,Cancelled,50711,43.0,226.87
156823,2024-04-27 22:06:00,102,3,Kolkata,Delivered,67588,35.0,69.75
196585,2024-07-26 09:40:00,113,1,Delhi,Delivered,64020,32.0,59.29
156010,2024-04-06 17:49:00,112,3,Hyderabad,Delivered,50303,,680.61
158198,2024-09-05 12:24:00,112,4,Mumbai,Delivered,69964,19.0,907.48
118622,2024-09-27 10:49:00,102,4,Bangalore,Delivered,64986,15.0,93.0
198288,2024-04-14 18:25:00,102,1,Chennai,Delivered,57384,28.0,23.25
119753,2024-07-27 22:32:00,126,1,Hyderabad,Delivered,62258,21.0,167.81
186675,2024-10-21 09:59:00,135,5,Chennai,Delivered,52646,12.0,912.45
108686,2024-04-03 05:48:00,103,1,Mumbai,Delivered,53785,25.0,55.75
187033,2024-05-18 14:23:00,112,1,Delhi,Delivered,61691,17.0,226.87
194850,2024-03-16 00:20:00,124,1,Mumbai,Delivered,69057,36.0,104.42
182831,2024-09-06 19:55:00,104,3,Mumbai,Delivered,64434,24.0,147.06
178775,2024-01-16 15:27:00,112,1,Mumbai,Delivered,63560,17.0,226.87
201674,2024-05-15 10:39:00,112,2,Mumbai,Delivered,55784,9.0,453.74
133780,2024-08-10 07:54:00,108,1,Bangalore,Returned,65179,15.0,31.3
160542,2024-02-16 23:02:00,136,1,Mumbai,Delivered,54728,38.0,243.21
153671,2024-11-30 14:45:00,108,3,Bangalore,Delivered,58404,31.0,93.9
179642,2024-05-05 03:34:00,113,4,Delhi,Delivered,58965,32.0,237.16
127743,2024-10-21 00:25:00,125,1,Bangalore,Delivered,51740,37.0,385.02
171681,2024-03-11 12:46:00,132,2,Pune,Delivered,64556,11.0,956.76
122549,2024-10-04 00:45:00,102,2,Mumbai,Delivered,59388,43.0,46.5
175474,2024-07-09 21:34:00,108,2,Pune,Delivered,53685,17.0,62.6
108461,2024-06-24 00:28:00,131,1,Pune,Delivered,51097,16.0,513.21
132450,2024-12-31 07:48:00,119,2,Pune,Delivered,50593,42.0,666.6
112576,2024-12-31 09:46:00,119,1,Bangalore,Delivered,59590,35.0,333.3
150045,2024-04-22 11:59:00,136,4,Delhi,Delivered,64215,11.0,972.84
176903,2024-10-26 04:52:00,131,5,Bangalore,,54860,24.0,2566.05
125046,2024-01-26 12:54:00,135,1,Mumbai,Delivered,58445,8.0,182.49
137913,2024-02-24 07:16:00,134,2,Mumbai,Delivered,59082,9.0,781.18
114214,2024-06-22 08:31:00,134,1,Kolkata,Delivered,54820,32.0,390.59
155008,2024-07-10 07:08:00,112,2,Mumbai,Delivered,55005,41.0,453.74
180012,2024-11-25 12:35:00,128,1,Delhi,Delivered,54154,8.0,193.52
124752,2024-10-22 21:13:00,112,3,Mumbai,Delivered,60860,19.0,680.61
147278,2024-11-24 14:08:00,109,1,Bangalore,Delivered,62962,10.0,197.67
143437,2024-04-19 19:25:00,101,4,Pune,Delivered,56678,13.0,412.52
139462,2024-09-09 10:07:00,113,1,Chennai,Delivered,55194,27.0,59.29
174405,2024-04-26 06:09:00,108,2,Bangalore,Delivered,55845,15.0,62.6
174229,2024-10-31 05:36:00,118,1,Ahmedabad,Delivered,50591,36.0,256.24
146319,2024-01-31 17:29:00,120,1,Delhi,Delivered,64112,26.0,52.27
192727,2024-01-01 02:34:00,116,2,Mumbai,Delivered,62369,13.0,481.46
204385,2024-09-07 04:51:00,129,3,Mumbai,Delivered,57818,8.0,1594.1100000000001
169338,2024-09-12 23:52:00,101,1,Delhi,Delivered,68480,27.0,103.13
163956,2024-02-10 20:42:00,136,1,Mumbai,Delivered,59558,26.0,243.21
150593,2024-09-26 07:01:00,129,1,Mumbai,Delivered,53885,33.0,531.37
115491,2024-05-26 08:19:00,126,2,Delhi,Delivered,57899,20.0,335.62
137859,2024-04-13 11:28:00,110,1,Delhi,Delivered,64920,40.0,60.43
107290,2024-08-27 10:38:00,129,3,Bangalore,Delivered,69388,18.0,1594.1100000000001
180163,2024-05-08 12:51:00,129,2,Mumbai,Returned,66102,20.0,1062.74
189777,2024-05-19 06:28:00,104,1,Bangalore,Delivered,66127,44.0,49.02
164760,2024-07-21 08:05:00,134,1,Mumbai,Delivered,66801,33.0,390.59
103767,2024-09-17 08:40:00,102,1,Bangalore,Delivered,58097,15.0,23.25
169967,2024-04-26 05:57:00,136,2,Bangalore,Delivered,61408,17.0,486.42
177523,2024-09-07 20:26:00,101,1,Pune,Delivered,51512,39.0,103.13
119707,2024-08-20 01:41:00,114,2,Mumbai,Delivered,51303,41.0,239.18
199976,2024-06-12 20:19:00,109,1,Bangalore,Delivered,52722,22.0,197.67
177058,2024-07-20 02:35:00,104,1,Delhi,Delivered,52670,25.0,49.02
153651,2024-10-30 11:03:00,134,1,Mumbai,Delivered,66533,19.0,390.59
107467,2024-11-12 06:32:00,126,1,Mumbai,Delivered,54005,28.0,167.81
149358,2024-01-04 05:01:00,112,1,Bangalore,Delivered,61663,19.0,226.87
107445,2024-12-26 05:10:00,114,1,Pune,Cancelled,56968,23.0,119.59
147964,2024-01-30 10:28:00,117,1,Hyderabad,Delivered,58002,37.0,127.15
102413,2024-08-01 08:19:00,136,1,Mumbai,Delivered,66404,19.0,243.21
184036,2024-10-06 21:09:00,102,1,Bangalore,Delivered,60228,34.0,23.25
154818,2024-03-03 21:56:00,112,1,Mumbai,Returned,52674,41.0,226.87
159183,2024-12-18 22:47:00,128,1,Bangalore,Delivered,65565,11.0,193.52
202119,2024-09-11 20:14:00,109,1,Mumbai,Delivered,55332,9.0,197.67
161498,2024-03-27 13:23:00,126,1,Mumbai,Delivered,50617,23.0,167.81
103224,2024-06-23 18:50:00,112,1,Mumbai,Delivered,57020,43.0,226.87
115322,2024-12-07 09:49:00,126,1,Hyderabad,Delivered,51641,38.0,167.81
143492,2024-08-10 02:31:00,137,1,Delhi,Returned,61504,26.0,340.29
194318,2024-02-29 16:56:00,135,1,Bangalore,Delivered,51861,14.0,182.49
189379,2024-10-06 09:30:00,121,1,Chennai,Delivered,69409,41.0,332.04
121060,2024-02-02 07:50:00,118,4,Mumbai,Delivered,68689,38.0,1024.96
171502,2024-06-22 19:32:00,134,1,Delhi,Delivered,52735,17.0,390.59
109322,2024-12-13 07:50:00,131,5,Mumbai,Delivered,68351,32.0,2566.05
130233,2024-12-01 20:25:00,110,3,Mumbai,Delivered,66272,34.0,181.29
193328,2024-04-14 07:07:00,112,3,Bangalore,Delivered,60400,22.0,680.61
194322,2024-07-07 10:55:00,131,1,Delhi,Returned,68867,32.0,513.21
195089,2024-03-02 06:11:00,106,1,Mumbai,Cancelled,50921,20.0,107.97
120775,2024-04-25 19:56:00,124,1,Bangalore,Delivered,58102,44.0,104.42
155984,2024-06-26 10:15:00,108,1,Mumbai,Delivered,64950,17.0,31.3
184816,2024-12-08 07:19:00,109,1,Hyderabad,Delivered,56264,30.0,197.67
103322,2024-10-28 15:40:00,108,1,Mumbai,Delivered,56712,9.0,31.3
104502,2024-04-03 06:53:00,135,1,Bangalore,Delivered,64766,43.0,182.49
180490,2024-11-29 20:10:00,131,1,Delhi,Delivered,60859,29.0,513.21
130943,2024-07-19 19:31:00,134,1,Delhi,,54765,38.0,390.59
169489,2024-04-20 21:20:00,108,1,Mumbai,Delivered,69508,17.0,31.3
179123,2024-07-24 15:49:00,102,2,Chennai,Delivered,68180,39.0,46.5
170097,2024-04-29 07:54:00,114,3,Pune,Delivered,54951,13.0,358.77
181672,2024-07-17 00:46:00,113,2,Bangalore,Delivered,67156,26.0,118.58
100104,2024-08-25 01:35:00,113,1,Bangalore,Delivered,58705,8.0,59.29
166607,2024-11-03 11:30:00,108,2,Mumbai,Delivered,68520,10.0,62.6
193199,2024-03-15 13:35:00,135,5,Delhi,Delivered,62834,9.0,912.45
130468,2024-08-19 17:42:00,131,1,Delhi,Delivered,60061,31.0,513.21
132534,2024-04-15 02:24:00,105,1,Bangalore,Delivered,64749,31.0,115.74
112357,2024-08-09 09:05:00,135,1,Bangalore,Delivered,58625,39.0,182.49
185027,2024-08-08 12:46:00,112,1,Mumbai,Delivered,63173,13.0,226.87
120874,2024-07-10 06:14:00,115,1,Bangalore,Delivered,51121,19.0,277.46
177780,2024-05-09 20:04:00,102,1,Mumbai,Delivered,60609,25.0,23.25
142778,2024-05-31 05:18:00,128,2,Delhi,Delivered,62662,25.0,387.04
162569,2024-12-20 02:19:00,108,5,Bangalore,Cancelled,56344,22.0,156.5
193062,2024-11-25 17:13:00,135,1,Bangalore,Delivered,51615,32.0,182.49
115830,2024-05-02 05:02:00,132,2,Mumbai,Delivered,53312,28.0,956.76
123285,2024-07-15 05:35:00,113,1,Bangalore,Delivered,57956,39.0,59.29
188427,2024-03-07 15:03:00,104,2,Hyderabad,Delivered,67156,31.0,98.04
168808,2024-10-09 09:20:00,113,1,Mumbai,Delivered,51549,38.0,59.29
131201,2024-01-13 10:39:00,126,1,Ahmedabad,Delivered,58845,36.0,167.81
136581,2024-03-08 17:56:00,110,2,Mumbai,Delivered,68134,39.0,120.86
195539,2024-03-12 16:55:00,135,1,Delhi,Delivered,52561,39.0,182.49
123617,2024-02-04 20:11:00,119,2,Chennai,Delivered,55761,27.0,666.6
174113,2024-09-26 07:51:00,128,1,Kolkata,Delivered,57432,34.0,193.52
144025,2024-01-02 08:38:00,102,2,Hyderabad,Delivered,54696,31.0,46.5
145210,2024-06-24 02:47:00,112,2,Mumbai,Delivered,62868,15.0,453.74
125349,2024-07-25 00:37:00,101,1,Delhi,Delivered,55175,37.0,103.13
193708,2024-09-11 18:31:00,102,1,Mumbai,Delivered,56366,29.0,23.25
139790,2024-08-08 04:47:00,135,1,Bangalore,Delivered,51417,16.0,182.49
200872,2024-03-14 16:09:00,128,1,Bangalore,Delivered,67716,37.0,193.52
140755,2024-09-25 01:50:00,102,4,Chennai,Delivered,67650,24.0,93.0
159076,2024-03-08 03:15:00,138,1,Mumbai,Delivered,56226,29.0,266.48
199126,2024-11-06 02:04:00,114,1,Pune,Cancelled,61206,41.0,119.59
160322,2024-05-08 21:19:00,108,1,Pune,Delivered,67340,16.0,31.3
127671,2024-03-05 10:00:00,125,4,Mumbai,Delivered,62836,17.0,1540.08
188437,2024-04-03 07:40:00,110,1,Delhi,Delivered,69655,39.0,60.43
109965,2024-05-20 23:14:00,109,1,Mumbai,Delivered,51491,,197.67
148706,2024-08-29 23:54:00,108,1,Delhi,Delivered,55162,18.0,31.3
145097,2024-03-20 00:55:00,124,1,Pune,Delivered,59812,31.0,104.42
186697,2024-04-21 04:51:00,135,1,Mumbai,Delivered,69012,19.0,182.49
170832,2024-02-05 11:19:00,112,2,Pune,Delivered,56244,38.0,453.74
195080,2024-11-28 06:08:00,104,4,Mumbai,Delivered,67980,20.0,196.08
143082,2024-04-19 07:07:00,136,1,Bangalore,Delivered,51778,44.0,243.21
160767,2024-10-15 00:13:00,134,1,Delhi,Delivered,64533,13.0,390.59
130138,2024-06-17 16:10:00,135,1,Ahmedabad,Delivered,54988,28.0,182.49
118943,2024-09-10 23:14:00,132,1,Pune,Delivered,67422,13.0,478.38
190304,2024-03-23 10:52:00,119,1,Mumbai,Delivered,66866,9.0,333.3
166038,2024-11-20 23:28:00,134,1,Mumbai,Delivered,50430,33.0,390.59
127879,2024-10-21 16:28:00,137,4,Bangalore,Delivered,57578,43.0,1361.16
170754,2024-03-16 07:21:00,122,2,Mumbai,,64065,42.0,588.7
132010,2024-01-14 04:57:00,135,1,Hyderabad,Delivered,63467,37.0,182.49
153768,2024-06-09 18:24:00,135,2,Bangalore,Delivered,57009,16.0,364.98
147170,2024-04-12 01:00:00,102,1,Bangalore,Delivered,62837,11.0,23.25
124183,2024-08-13 18:10:00,136,1,Bangalore,Delivered,59155,36.0,243.21
146984,2024-10-29 22:50:00,129,4,Mumbai,Delivered,61354,13.0,2125.48
194321,2024-03-14 23:15:00,136,1,Delhi,Delivered,52899,17.0,243.21
132190,2024-04-22 20:54:00,119,1,Delhi,Delivered,60780,12.0,333.3
